reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
82ce6fc8-e9e4-438e-b8ea-99758c8bfddf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak tampak./ muncul aplikasinya,1,0,2.25.25.73,2025-09-18 10:57:36,,,2.25.25.73
e3b3e741-226a-477d-aeeb-a51d61663fe3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong Perbaiki kualitas video call supaya lebih jernih, terutama di keadaan minim cahaya.",4,0,2.24.8.85,2025-09-18 10:53:11,,,2.24.8.85
96722ea8-b718-41f3-8aec-dc9d69abe6ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terdapat bug tidak bisa membuka link google map tolong di perbaiki ‼️,2,0,2.25.19.83,2025-09-18 10:52:48,,,2.25.19.83
cf72a112-8bd8-4110-beff-9b54e5b08618,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap..👍,5,0,2.25.25.73,2025-09-18 10:51:57,,,2.25.25.73
cc9b6bd1-788f-4e48-a89a-3584170912ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"woiiiii,wa gw Jan di blokkk lahhhhh☹️☹️☹️,kembaliin pliss wa akuuu,dah nangis nangis kejer akuu nyaaa🥲🙃,balikinnnn plisss,akuuu pengennn ngechattt kawan aku lagihhhhhhhhh,kalo kek gini kyk mana cara nya pliss lahhh😔🙃🫠🥺😮‍💨🥲🤧😫",1,1,2.25.25.73,2025-09-18 10:51:19,,,2.25.25.73
c150a3bb-28a3-47e8-bea8-a88b33b0f891,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ready,5,0,2.25.24.78,2025-09-18 10:49:09,,,2.25.24.78
052c137b-caed-4479-b57b-28dc2c1d32e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat o.,5,1,2.25.25.73,2025-09-18 10:48:11,,,2.25.25.73
7c09761e-3ad6-449f-872f-1e6e9d22dca5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagusss,4,1,2.25.19.83,2025-09-18 10:46:54,,,2.25.19.83
aadefc56-304f-4981-8cac-d36d07fa300d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong untuk pihak wa untuk mode video call nya jangan mirror,1,0,2.25.25.73,2025-09-18 10:46:53,,,2.25.25.73
1eae1c80-521f-4d4b-8a3d-f3b84cb28bd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,puas,5,0,2.25.25.73,2025-09-18 10:46:14,,,2.25.25.73
ae662c6d-36e0-4bbf-81fe-2b962e69fb5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masih tertunda,",1,0,,2025-09-18 10:45:39,,,
07ea4928-4247-4340-9047-7d93c4de0545,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Generasi sehat dan cerdas,5,0,2.25.22.80,2025-09-18 10:45:28,,,2.25.22.80
ed62ddda-67dc-45e4-9b8f-3a5582ac2c01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu kami,5,0,,2025-09-18 10:44:18,,,
5109d09e-221a-44c3-bc6e-1d308234a250,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali,5,0,,2025-09-18 10:40:38,,,
796a02d5-103f-47b1-9d95-44150fedeeda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka nge ban nomer tanpa sebab kurangi lah update update ga jelas,1,0,2.25.22.80,2025-09-18 10:40:08,,,2.25.22.80
d720b2f1-dc7e-4e4b-8a82-f6917eadd1c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wa ku di blokir anjay karna spam padahal ngaaa akuu butuhh buat sekolah malah di blokir balik in akun gw woii,1,0,2.25.25.73,2025-09-18 10:39:53,,,2.25.25.73
538921c4-dbb1-40d3-9dfc-7044f3250f44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekolah,5,0,2.25.25.73,2025-09-18 10:36:09,,,2.25.25.73
e18fc362-fedf-41cd-8678-bcd15956c68c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tim dukungan tidak bekerja dengan baik,jika sudah bekerja dengan baik akan saya berikan bintang 5",1,0,2.25.24.78,2025-09-18 10:35:56,,,2.25.24.78
f9c2e003-ddc0-4e51-81b8-db3f28c7943e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kami sangat kecewa dengan pembaruan anda pembaruan anda memblokir grup edukasi kami dan membuat kami kesulitan di masa ujian ini. saya meminta tim dukungan whatsapp agar tidak memblokir grup dan akun whatsapp tanpa alasan, harap pastikan kesalahan terlebih dahulu dan setelah itu berikan peringatan. ⚠️saya harap anda pasti mengambil tindakan atas masalah ini dan membuat pembaruan agar whatsapp kembali normal, Terimakasih ❤",1,6,2.25.25.73,2025-09-18 10:31:20,,,2.25.25.73
0550023f-42a8-4387-b5e6-3ad81c6582f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kena spam terus,5,0,2.25.25.73,2025-09-18 10:29:00,,,2.25.25.73
fd698e48-0ed1-4f08-9531-2101c080bd9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BANYAK BANGET BUG MOHON DI PERBAIKI LAH MASA CUMA MASUK GRUP LEWAT LINK GRUPNYA KE BAN MANA BANYAK BGT YANG KE BAND MOHON DI PERBAIKI BUG NYA GRUPNYA SANGAT PENTING SOALNYA UNTUK SHARING ILMU SESAMA KANTORAN ATAUPUN BISNIS🙏🙏🙏,1,0,,2025-09-18 10:28:31,,,
8ff76868-f17c-44eb-9092-76d85139b34b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,2.25.24.78,2025-09-18 10:25:27,,,2.25.24.78
e8744d77-81ac-4b2f-a936-19ced9392770,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantaff pokok nya ini aplikasi,2,0,2.25.24.78,2025-09-18 10:22:46,,,2.25.24.78
218c9f48-e535-4087-81c6-82bd3a0370cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,selamat datang,5,0,2.25.25.73,2025-09-18 10:21:41,,,2.25.25.73
1f9bc9b6-6374-4027-8b63-d125cc844886,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kami sangat kecewa dengan pembaruan Anda. Pembaruan Anda memblokir grup edukasi kami dan ⚫ membuat kami sangat kesulitan di masa ujian ini. Saya meminta tim dukungan WhatsApp agar tidak memblokir grup dan akun WhatsApp tanpa alasan, harap pastikan kesalahan terlebih dahulu dan setelah itu berikan peringatan A Saya harap Anda pasti mengambil tindakan atas masalah ini dan membuat pembaruan agar WhatsApp kembali normal, terima kasih",1,0,,2025-09-18 10:20:54,,,
3988c747-d8bb-47c5-94cc-578b00c8c2fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapi di hp ini ga bisa di kecilin kek hp lain dan ga bisa sambil buka aplikasi lain,5,0,2.25.25.73,2025-09-18 10:18:53,,,2.25.25.73
996ca83d-784e-42ce-a301-4d721583d0d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"WhatsApp sekarang banyak Spam nya, padahal gak ngapain- ngapain",1,0,2.25.22.80,2025-09-18 10:18:02,,,2.25.22.80
79b118db-67fd-48c4-9c49-6bdbf6cfa66b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aja ban massal bae ngapa lah,1,0,2.25.24.78,2025-09-18 10:15:41,,,2.25.24.78
33b2b698-a2d8-4040-bda6-29070f0d5f10,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,2.25.24.78,2025-09-18 10:14:56,,,2.25.24.78
4c69635d-44bc-4350-b385-05162ef46e97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sesuai,4,0,,2025-09-18 10:14:29,,,
3ed0299a-5999-4c64-a902-cbf714fff788,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantun,5,0,,2025-09-18 10:11:03,,,
eea8ae66-19dd-4302-8c5d-806376e08607,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fine,4,0,2.25.25.73,2025-09-18 10:10:20,,,2.25.25.73
f8051f1b-0914-4a9e-87c3-69b0b9216b5a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp nomor sya diblok pdhl sya gak ngapa ngapain.,1,0,2.25.25.73,2025-09-18 10:06:01,,,2.25.25.73
5e4b9818-9ddf-400f-a558-0a3c50beaab3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,2.25.25.73,2025-09-18 10:04:33,,,2.25.25.73
5cd39111-550a-4bd9-a96a-831b3df9db3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,,2025-09-18 10:04:11,,,
68cddac0-c2ba-406a-a805-032d848e0ec7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Why is WhatsApp acting strange now? Even though I'm just chatting with customers, my WhatsApp is being banned and restricted. Please fix this.",1,0,,2025-09-18 10:02:03,,,
37add36b-edae-489b-b051-8c7bd834078c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sukanya nge lag chatt nya juga pda hilang hilang hilang,3,0,2.25.22.80,2025-09-18 10:01:16,,,2.25.22.80
cd9ca819-2e18-457b-9039-4fa29c191638,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak bug,1,0,2.25.24.78,2025-09-18 10:00:29,,,2.25.24.78
bd9f5b42-d0cd-4953-8ebf-c246493a787f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok good,5,0,2.22.21.83,2025-09-18 09:56:41,,,2.22.21.83
92fc757a-4125-4c7f-9cec-c5d441d1de66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gwe gak tau kenapa, setiap masuk, akun nya udah terdaftar tapi malah di bajak orang padahal akun gwe udah di amanin udah selesai bisa masuk malah gitu lagi, aneh bet gwe sama WhatsApp sekarang",1,0,2.25.24.78,2025-09-18 09:51:46,,,2.25.24.78
b65af7bf-2be3-42ae-a64b-233ec9868cf3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dengan wattshap mudah sgalanya,5,0,,2025-09-18 09:50:26,,,
2de88325-7bcf-4d7b-a619-f859b5a9944f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,2.24.17.79,2025-09-18 09:46:44,,,2.24.17.79
97105d41-33a0-4da2-aff2-37960d182886,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gacor,5,0,2.25.25.73,2025-09-18 09:44:06,,,2.25.25.73
4455f6ba-346b-47a4-9e7b-86db88597f73,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,💕,5,0,2.25.25.73,2025-09-18 09:40:24,,,2.25.25.73
2eb15cd7-433d-4c7a-9b2e-af5030d025de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,2.25.25.73,2025-09-18 09:36:47,,,2.25.25.73
6f1af9fd-c1f9-4a02-befe-89af67c4a44e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GK bisa kebuka,1,0,,2025-09-18 09:36:46,,,
b884271f-2935-4dbf-a18d-6abfbe903bc8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya suka Aplikasi ini stel WhatsApp,5,0,2.25.25.73,2025-09-18 09:35:19,,,2.25.25.73
71adc863-1991-48c4-b423-54466182939a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Maaf koplenan sayah minta di perbaiki dong pois mikropon ko sayah ke orang lain ga ada suara aplikasi memang bagus🙏,5,0,2.25.25.73,2025-09-18 09:30:03,,,2.25.25.73
29f56440-8465-4694-9e0d-f8cbfc7707fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wa stresss,1,0,2.25.24.78,2025-09-18 09:22:12,,,2.25.24.78
2dd0b538-dbb6-412c-b6ce-32e75a38c771,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini berisi iklan yang menipu,5,0,2.25.25.73,2025-09-18 09:19:25,,,2.25.25.73
30b36295-421e-4316-9b66-5bae6c23d1fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga jelas nmr tiba2 tdk bisa digunakan pdhl tdk buat salah,1,0,,2025-09-18 09:18:58,,,
6b5e0121-aae5-447f-8f15-a4e99b83b032,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini kenapa di wa saya kok tulisanya nggak bisa memakai wastap lagi karena spam sim ada di sini tapi kok nomer di pakai orang lain? tolong WhatsApp kembalikan akun sayaa,1,0,2.25.24.78,2025-09-18 09:10:39,,,2.25.24.78
5d32bd71-342e-4e6d-9b8c-831422104ce5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya sekarang lebay terlalu sensitif hahaha dikit dikit nge ban,1,0,2.25.9.78,2025-09-18 09:08:15,,,2.25.9.78
c5cafbb0-8d97-4c1f-a36e-6af7ddb3a221,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat suka dengan aplikasi ini karena bagi saya aplikasi ini tidak ada yang kurang terimakasih,5,0,2.25.25.73,2025-09-18 09:07:48,,,2.25.25.73
2076ee55-cfe6-4cac-881f-8f6276e6e398,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lancar sinyal bagus,5,1,2.25.18.80,2025-09-18 09:06:57,,,2.25.18.80
4d758d2b-b6ab-4c10-92bf-fdd0e9391929,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,4,0,2.25.25.73,2025-09-18 09:05:24,,,2.25.25.73
a1505659-31f6-4d98-976d-7af27e6c096d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp nmr saya trkena spam trz,5,1,2.25.25.73,2025-09-18 09:04:49,,,2.25.25.73
6b78673b-9614-4272-8a75-d19dec454903,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,berguna tapi aga lag dikit,4,0,2.25.25.73,2025-09-18 09:02:38,,,2.25.25.73
f0a2baf7-e756-4b75-952c-d87088c43148,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa WA di akun 1 saya tidak visa effect Video Call ya ? pas saya gabti akun ke 2 bisa Effect Video Call, tolong bantuannya",1,0,2.25.24.78,2025-09-18 09:00:21,,,2.25.24.78
f5e74be8-4e22-407b-b303-f0e92a6233b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus sya suka sama aplikasi nya mempermudah dalam silaturahmi 🙏,5,0,2.25.24.78,2025-09-18 08:58:42,,,2.25.24.78
e63475ff-69e7-4217-91a8-cd27220a641a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,thenkszzzzz,4,0,2.25.25.73,2025-09-18 08:58:30,,,2.25.25.73
74c658cd-3add-4939-ab71-099291451088,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Oke bro 👍, ini contoh kata-kata banding yang bisa kamu pakai waktu klik “Cek Status Peninjauan” di WhatsApp: --- Contoh Pesan Banding WhatsApp Business Halo Tim WhatsApp, Saya pengguna WhatsApp Business dengan nomor +62xxxxxxxxxxx. Akun saya tiba-tiba diblokir dengan alasan melanggar ketentuan. Saya ingin menjelaskan bahwa akun ini saya gunakan hanya untuk keperluan bisnis, yaitu [tulis jenis bisnis kamu, misalnya: toko online pakaian, jasa, kuliner, dll.]. Saya tidak pernah bermaksud mela",5,0,,2025-09-18 08:52:15,,,
c0bebf54-5d9f-4563-b6e0-1260b75bb79d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sekarang wa buka snap aja lelet banget.,2,1,2.25.25.73,2025-09-18 08:50:47,,,2.25.25.73
faa7ef88-4d2c-4524-b4d6-6c03a98166cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2025-09-18 08:47:03,,,
2bbc8ed0-d269-4a57-9be3-5fa93418f7bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong ubah ckls saya sesuai dengan thema bubble chat. jangan berwarna biru padahal temanya warna pink,2,1,2.25.25.73,2025-09-18 08:45:15,,,2.25.25.73
5195aab2-0f8c-4e20-bc08-3511acd6f675,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok ngk bisa ke doanlod yh padahal memori penyimpanan ku masih banyak dan waifi juga lancar mohon bantuan 😪🙏,1,0,,2025-09-18 08:45:04,,,
7683e4ca-5baf-497f-9a0b-8f11db1e37f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong di jelasin dong kenapa tiba"" WhatsApp saya ke blokir karena spam ini WhatsApp khusus kerja loh,masa saya harus ganti,banyak data di dalemnya jangan sembarangan dong maen blokir aja",1,0,2.25.25.73,2025-09-18 08:45:02,,,2.25.25.73
173063b9-47fd-437f-a6e5-347c5f69ddc9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekarang wa ngebug gak bisa masuk apk nya,1,0,2.25.25.73,2025-09-18 08:44:26,,,2.25.25.73
4724585a-a253-4610-ad16-4bd52d22e79e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa tidak bisa VC suda instal berapa kli Masi juga sama.,3,0,2.25.25.73,2025-09-18 08:43:17,,,2.25.25.73
1a22b561-f083-456b-990c-89cbe6afb715,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek,5,0,,2025-09-18 08:40:29,,,
8ebfe733-ac9b-4d8c-be02-62f3a92efff0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lma bngt,5,0,2.25.16.84,2025-09-18 08:33:19,,,2.25.16.84
ea87d4f6-bce7-4ce9-b942-3f820a83a30d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu aktivitas,3,0,,2025-09-18 08:26:52,,,
